date,observed,trend,seasonal,resid
2025-11-05,0.5754335260115607,0.5817708735833972,-0.03156522432144607,0.02522787674960958
2025-11-06,0.44890173410404627,0.5795042659201047,-0.13384652326829916,0.0032439914522407465
2025-11-07,0.90986388215551,0.5755593069775331,0.2898537064515538,0.04445086872642312
2025-11-08,0.6362121727303638,0.5702905114071125,0.26628973301879194,-0.20036807169554066
2025-11-09,0.4223781998348472,0.5638946583550957,-0.09463432284328667,-0.046882135676961756
2025-11-10,0.3878612716763006,0.5565210920289718,-0.16358931259755244,-0.005070507755118747
2025-11-11,0.5481363364560494,0.5495915888333786,-0.05821218283472026,0.056756930457391164
2025-11-12,0.3736484189051343,0.5439582193749115,-0.11313107620671455,-0.0571787242630627
2025-11-13,0.3757598359127354,0.5393674887901632,-0.1633281644131696,-0.00027948846425818186
2025-11-14,0.8230130057803469,0.5338849839759882,0.2969377455377524,-0.007809723733393725
2025-11-15,0.823718068245385,0.5260230078942423,0.2766563009630167,0.02103875938812605
2025-11-16,0.5016968114861086,0.5171544377025042,-0.0758593292675732,0.060401703051177535
2025-11-17,0.3645472061657033,0.5098785678813706,-0.13105308473172628,-0.014278276983941074
2025-11-18,0.4716763005780347,0.5049753284151125,-0.04440013976341049,0.011101111926332674
2025-11-19,0.27976878612716766,0.5011039423975591,-0.15491543547585684,-0.06641972079453456
2025-11-20,0.28053949903660885,0.4974962711782507,-0.1860338246349885,-0.030922947506653364
2025-11-21,0.7768446106766406,0.4943134304292034,0.30379470902910605,-0.021263528781668872
2025-11-22,0.7798100743187447,0.49221517879687404,0.2709574947629079,0.016637400758962695
2025-11-23,0.4391522157996146,0.49196461515361467,-0.07086846828318141,0.018056068929181324
2025-11-24,0.43498809928595716,0.492496558000068,-0.10432604243965161,0.04681758372554079
2025-11-25,0.43319037851948533,0.4932251624091987,-0.052675426552790526,-0.007359357336922889
2025-11-26,0.3433526011560694,0.4928703939228969,-0.15395441556508085,0.004436622798253409
2025-11-27,0.2723848592205855,0.49082349206135795,-0.17580199018990886,-0.04263664265086359
2025-11-28,0.8066061106523534,0.48808758316957845,0.2994429697734774,0.019075557709297586
2025-11-29,0.7021469859620149,0.48691643145112384,0.24905926260612427,-0.03382870809523325
2025-11-30,0.41103859779973895,0.48895622860795834,-0.09057508479430491,0.012657453986085476
2025-12-01,0.40711610486891386,0.49332800138175775,-0.09358191517240508,0.007370018659561162
2025-12-02,0.4014981273408239,0.49731667237524846,-0.05784652899454093,-0.03797201603988365
2025-12-03,0.37296761401189693,0.500278616400778,-0.12557744427754297,-0.0017335581113380738
2025-12-04,0.37043338683788124,0.5036084586415347,-0.14716419882305437,0.013989127019400915
2025-12-05,0.8517184401850628,0.5088380320377843,0.27583930931978423,0.06704109882749432
2025-12-06,0.7583467094703049,0.5149931565613778,0.25066526185575555,-0.007311708946828421
2025-12-07,0.3180766688697951,0.5190524854196235,-0.11050447024872365,-0.09047134630110476
2025-12-08,0.41443117977528093,0.5203058074511095,-0.09768580584700799,-0.008188821828820636
2025-12-09,0.49475655430711607,0.5203940612926792,-0.061246872898727815,0.03560936591316466
2025-12-10,0.5731300160513645,0.520181406377752,-0.11113391468439364,0.16408252435800608
2025-12-11,0.43183520599250935,0.5202617515598127,-0.11815285090515473,0.029726305337851366
2025-12-12,0.6838951310861423,0.5207597777267999,0.24796390857692363,-0.08482855521758126
2025-12-13,0.5205272255834054,0.5198246835894283,0.256776538467546,-0.256073996473569
2025-12-14,0.4440282979608823,0.5158076753507994,-0.12435318000770315,0.05257380261778599
2025-12-15,0.39232744783306583,0.5103623975530646,-0.09402326177425448,-0.024011687945744264
2025-12-16,0.4543071161048689,0.5050341278244308,-0.06046170128771019,0.00973468956814827
2025-12-17,0.387508261731659,0.49857742363273694,-0.09597073918071267,-0.015098422720365323
2025-12-18,0.40486891385767787,0.4882631251951262,-0.10896085242849696,0.025566641091048614
2025-12-19,0.7127340823970038,0.4743595833463068,0.20600895674679903,0.03236554230389799
2025-12-20,0.7611778380472685,0.4602437045903225,0.2667536603936521,0.03418047306329386
2025-12-21,0.2908129543952413,0.4460432839138839,-0.11370376496461297,-0.041526564554029644
2025-12-22,0.3467944481163252,0.43151713130837577,-0.08565737866367755,0.0009346954716270006
2025-12-23,0.32352941176470584,0.4216123764531579,-0.06774388817321028,-0.03033907651524176
2025-12-24,0.3129874421678784,0.41949068111728266,-0.08571636754926354,-0.02078687140014074
2025-12-25,0.2722441542666262,0.42392954132758387,-0.12103306555107693,-0.03065232150988073
2025-12-26,0.9987467588591185,0.43228158225323443,0.1832551273481227,0.38321004925776136
2025-12-27,0.6431228206121657,0.4429295014366087,0.28506238388158583,-0.08486906470602879
2025-12-28,0.3555188367481824,0.45380024990050943,-0.10152916445457848,0.003247751302251467
2025-12-29,0.4413086582947786,0.46576610677545305,-0.08683526425351742,0.06237781577284296
2025-12-30,0.42676801057501657,0.4786907826931701,-0.09538499979374977,0.043462227675596266
2025-12-31,0.43483146067415734,0.4900004760761422,-0.04517551194074011,-0.00999350346124478
2026-01-01,0.3868209578913533,0.49815684720111264,-0.14305245419721543,0.03171656488745611
2026-01-02,0.627766393442623,0.5036727030596223,0.16384429057965477,-0.03975060019665411
2026-01-03,0.8190375462718139,0.5077208433506498,0.31532333854808925,-0.004006635626925159
2026-01-04,0.4317261330761813,0.5160770611501799,-0.09618395995634416,0.011833031882345524
2026-01-05,0.37887067395264123,0.5312249113186011,-0.09473838980279146,-0.05761584756316834
2026-01-06,0.4284153005464481,0.5505539064431418,-0.11590904617721409,-0.006229559719479583
2026-01-07,0.29791666666666666,0.5707695037238211,-0.015978195780941094,-0.2568746412762133
2026-01-08,0.3755062680810029,0.5894947171678441,-0.14656164195425087,-0.0674268071325903
2026-01-09,0.7908925318761385,0.6066983293045726,0.13984508637850643,0.04434911619305948
2026-01-10,1.0381733021077284,0.6222468268296507,0.3461800191431914,0.06974645613488628
2026-01-11,0.5738669238187079,0.6332269701064649,-0.09760885437868518,0.03824880809092812
2026-01-12,0.5638251366120219,0.6354935773973992,-0.12614550015469253,0.05447705936931524
2026-01-13,0.4214936247723133,0.628918378576157,-0.11801040009973868,-0.089414353704105
2026-01-14,0.7036543715846995,0.6175339973660939,-0.005428753569051527,0.091549127787657
2026-01-15,0.49477459016393444,0.6032043504414183,-0.15023438363008645,0.0418046233526026
2026-01-16,0.6879605147188437,0.5876266675541623,0.15633072687142338,-0.05599687970674194
2026-01-17,0.9395264116575592,0.5719107527630336,0.37343559887184186,-0.005819939977316224
2026-01-18,0.40506982392228297,0.5557330357206706,-0.1123069217600623,-0.0383562900383253
2026-01-19,0.3855009107468124,0.5394031708156639,-0.1571530063376897,0.003250746268838256
2026-01-20,0.4506375227686703,0.5246831491721219,-0.11553145367831666,0.04148582727486505
2026-01-21,0.4921448087431694,0.5133894815131032,-0.016199213116291564,-0.005045459653642226
2026-01-22,0.35755332275691876,0.5046743408607862,-0.1426896522776342,-0.004431365826233269
2026-01-23,0.6568306010928963,0.4960056869772963,0.19556123542342582,-0.03473632130782589
2026-01-24,0.8449648711943795,0.4874428321771287,0.3889229559607409,-0.03140091694349012
2026-01-25,0.402378656380585,0.48082612869380553,-0.13696087331062964,0.05851340099740915
2026-01-26,0.2571948998178506,0.47768534004964414,-0.17396739992195945,-0.04652304030983412
2026-01-27,0.40327868852459015,0.4760289101905936,-0.09677037645424247,0.02402015478823899
2026-01-28,0.35988013396791824,0.47345217990524935,-0.07648073232066967,-0.03709131361666146
2026-01-29,0.3296903460837887,0.4691118557732885,-0.12819905414377433,-0.01122245554572543
2026-01-30,0.7641393442622951,0.463594269559244,0.24287174958185542,0.05767332512119572
2026-01-31,0.9170273224043716,0.45836087180510804,0.381875115597018,0.0767913350022455
2026-02-01,0.25056320400500626,0.45472797164027995,-0.14597911081913287,-0.058185656816140796
2026-02-02,0.2631205673758865,0.4511410682000542,-0.1721398385515055,-0.01588066227266216
2026-02-03,0.3354609929078014,0.4463832651445331,-0.09322826261632082,-0.017694009620410844
2026-02-04,0.32553191489361705,0.4396173138757877,-0.11490355312140335,0.0008181541392327518
2026-02-05,0.3106382978723404,0.4320279641987696,-0.10886335833849506,-0.012526307987934138
2026-02-06,0.7443262411347518,0.4246626706597441,0.2800088703309184,0.03965470014408923
2026-02-07,0.8091185410334346,0.41690050921304506,0.35602817906188605,0.036189852758503505
2026-02-08,0.2533166458072591,0.40691435025417066,-0.1566874082790128,0.003089703832101276
2026-02-09,0.24574468085106382,0.39573741959507347,-0.14771368657739725,-0.002279052166612394
2026-02-10,0.28900709219858156,0.38580802773793,-0.10051345576367496,0.0037125202243265543
2026-02-11,0.21565349544072948,0.3785982848836801,-0.12048684297581051,-0.04245794646714007
2026-02-12,0.288767209011264,0.374149706903245,-0.07637066956524781,-0.009011828326733196
2026-02-13,0.5840425531914892,0.3733896939836585,0.2891254020969293,-0.07847254288909855
2026-02-14,0.6276241134751773,0.37701551210366085,0.27232360792659216,-0.02171500655507569
2026-02-15,0.23623670212765957,0.38569061604346905,-0.1643731227446353,0.014919208828825858
2026-02-16,0.29291888297872337,0.3995616631685643,-0.1260685545115324,0.019425774321691514
2026-02-17,0.2812167553191489,0.41494680297217634,-0.10073160821234288,-0.032998439440684535
2026-02-18,0.2970275344180225,0.4273465805001894,-0.11916481329225072,-0.01115423278991623
2026-02-19,0.3840425531914893,0.43768971122718825,-0.07466687994360671,0.02101972190790774
2026-02-20,0.8455730954015098,0.4483650235380596,0.259050574221974,0.13815749764147622
2026-02-21,0.526595744680851,0.4605182831018853,0.37268878528565397,-0.30661132370668825
2026-02-22,0.2574468085106383,0.4731757510462538,-0.18800088496362938,-0.027728057571986153
2026-02-23,0.3333088774761555,0.48481315155698335,-0.134637262962387,-0.0168670111184408
2026-02-24,0.36987082066869303,0.4947264661311645,-0.09915634685475909,-0.025699298607712362
2026-02-25,0.3935382190701339,0.5090760792879605,-0.11768396967307114,0.002146109455244516
2026-02-26,0.47373440939104916,0.5308823378697367,-0.09195697810328449,0.034809049624596966
2026-02-27,0.7533749082905354,0.5533677530648888,0.24900203561138307,-0.04899488038573652
2026-02-28,2.099499374217772,0.5709540441822973,0.4054477029073129,1.1230976271281619
2026-03-01,0.986824574389341,0.584336710721681,-0.2076319417695463,0.6101198054372063
2026-03-02,0.48418455465087584,0.5958038053798572,-0.15822297557449175,0.04660372484551034
2026-03-03,0.5627488410144532,0.6066791431605172,-0.09437023892036167,0.0504399367742977
2026-03-04,0.5416985807614327,0.6156252617492919,-0.12478383644475967,0.050857155456900505
2026-03-05,0.422830310880829,0.616469172842193,-0.114791868798915,-0.07884699316244903
2026-03-06,0.8628138700677559,0.6080186085109185,0.25407145828651684,0.0007238032703205111
2026-03-07,1.1157831805500198,0.5989105868389858,0.5085288205155051,0.008343773195528925
2026-03-08,0.3818652849740933,0.591826407337014,-0.2289490332809408,0.0189879109180201
2026-03-09,0.36770850743774025,0.5879893576923182,-0.17088701990196473,-0.049393830352613244
2026-03-10,0.49497807891590273,0.5874264770016003,-0.10053183347929305,0.008083435393595462
2026-03-11,0.4119349651599071,0.5893090269525912,-0.12432718087365179,-0.053046880919032424
2026-03-12,0.4993622957353527,0.5933975667123886,-0.12262466761092473,0.02858939663388882
2026-03-13,1.1674438687392055,0.5995274930807732,0.2734556732025792,0.294460702455853
2026-03-14,1.0318540211759404,0.6079474774213134,0.4423004386261388,-0.018393894871511884
2026-03-15,0.3818652849740932,0.6190024199319915,-0.2248747465936871,-0.012262388364211119
2026-03-16,0.4502590673575129,0.6315835722338237,-0.15764020611823834,-0.02368429875807243
2026-03-17,0.5658031088082901,0.6464291826232446,-0.1390030594971407,0.05837698568218619
2026-03-18,0.5618060695780903,0.661600362256094,-0.06328611462683764,-0.03650817805116602
2026-03-19,0.5377628771715939,0.6733586096781148,-0.10115624959481663,-0.03443948291170429
2026-03-20,1.0526230569948185,0.6839458874890472,0.2695210927877284,0.09915607671804294
2026-03-21,1.3521342215642735,0.6941356931749392,0.39007293535914983,0.2679255930301845
2026-03-22,0.7534347317399297,0.7013005565319215,-0.21192609947633892,0.2640602746843471
2026-03-23,0.5957858376511227,0.7054825688646894,-0.1282547219402808,0.018557990726714046
2026-03-24,0.4877970341254243,0.7086909290610371,-0.20540626009267074,-0.015487634842942133
2026-03-25,0.4536787564766839,0.7068892897853138,0.03352041070558562,-0.2867309440142156
2026-03-26,0.6450777202072538,0.6966833749856428,-0.12623555523062108,0.07462990045223206
2026-03-27,0.918300518134715,0.6847682684025448,0.23979447235404422,-0.006262222621873925
2026-03-28,1.0199072811562584,0.6732863311119617,0.34299528815763497,0.0036256618866616908
2026-03-29,0.44590064004876556,0.6619039950641709,-0.17181961739101498,-0.04418373762439032
2026-03-30,0.5640376127422759,0.6508162063565017,-0.11858219152093281,0.03180359790670706
2026-03-31,0.36162229765946036,0.6442060655548569,-0.21354810978856206,-0.06903565810683454
2026-04-01,0.8044444444444444,0.6431826098275618,0.15526410839376187,0.00599772622312067
2026-04-02,1.158922558922559,0.645611852419544,-0.16464415495141813,0.6779548614544331
2026-04-03,0.7716049382716049,0.6499330713406323,0.1466964927498821,-0.025024625818909407
2026-04-04,1.1471264367816092,0.652157545604535,0.29470090877516686,0.20026798240190735
2026-04-05,0.5193415637860083,0.6529794613594715,-0.12507135477909717,-0.008566542794366083
2026-04-06,0.6071428571428571,0.655546499307406,-0.11270872568183267,0.0643050835172837
2026-04-07,1.0322222222222222,0.6579274452345968,-0.22410335589031724,0.5983981328779425
2026-04-08,1.648,0.6580814404410159,0.2822574861465513,0.7076610734124328
2026-04-09,0.4270833333333333,0.6557688054750588,-0.1962352533079143,-0.03245021883381116
2026-04-10,0.7281481481481482,0.6497951155754667,0.05861640968999944,0.019736622882682076
2026-04-11,0.9060931899641577,0.6416038950714753,0.24390592214441534,0.020583372748267048
2026-04-12,0.5867383512544804,0.6310873218962149,-0.07392792462196265,0.02957895398022814
2026-04-13,0.4397849462365591,0.618547834993134,-0.11101810261340139,-0.06774478614317359
2026-04-14,0.40698412698412695,0.6053651170945065,-0.23186313240596884,0.03348214229558932
2026-04-15,0.4869731800766283,0.5920210643663195,0.4091601167530569,-0.5142080010427481
2026-04-16,0.35912698412698413,0.5785901437632521,-0.23206610730424446,0.012602947667976427
2026-04-17,1.0955555555555556,0.5650480761144744,-0.026036781648605536,0.5565442610896868
2026-04-18,0.7255144032921811,0.5513169808984458,0.19083649522841273,-0.01663907283467747
